2025.12.19 13:38:29 INFO  Started: Metals version 1.6.4 in folders '/home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs' for client Visual Studio Code 1.107.1.
2026.02.27 21:39:22 INFO  BSP server: Feb 27, 2026 9:39:22 PM org.eclipse.lsp4j.jsonrpc.services.GenericEndpoint request
2026.02.27 21:39:22 INFO  BSP server: WARNING: Unsupported request method: buildTarget/wrappedSources
2026.02.27 21:39:22 INFO  Failed to run request with params WrappedSourcesResult
org.eclipse.lsp4j.jsonrpc.ResponseErrorException: Unsupported request method: buildTarget/wrappedSources
	at org.eclipse.lsp4j.jsonrpc.RemoteEndpoint.handleResponse(RemoteEndpoint.java:220)
	at org.eclipse.lsp4j.jsonrpc.RemoteEndpoint.consume(RemoteEndpoint.java:204)
	at scala.meta.internal.metals.RequestMonitorImpl$$anon$1.consume(ServerLivenessMonitor.scala:41)
	at org.eclipse.lsp4j.jsonrpc.json.StreamMessageProducer.handleMessage(StreamMessageProducer.java:185)
	at org.eclipse.lsp4j.jsonrpc.json.StreamMessageProducer.listen(StreamMessageProducer.java:97)
	at org.eclipse.lsp4j.jsonrpc.json.ConcurrentMessageProcessor.run(ConcurrentMessageProcessor.java:114)
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:572)
	at java.util.concurrent.FutureTask.run(FutureTask.java:317)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642)
	at java.lang.Thread.run(Thread.java:1583)

2026.02.27 21:39:22 INFO  Disconnecting from scala-cli session...
2026.02.27 21:39:22 ERROR Failed to connect with build server, no functionality will work.
scala.meta.internal.metals.MetalsBspException: BSP connection failed in the attempt to get: WrappedSourcesResult
	at scala.meta.internal.metals.BuildServerConnection$$anonfun$1.$anonfun$applyOrElse$9(BuildServerConnection.scala:585)
	at scala.Option.getOrElse(Option.scala:201)
	at scala.meta.internal.metals.BuildServerConnection$$anonfun$1.applyOrElse(BuildServerConnection.scala:585)
	at scala.meta.internal.metals.BuildServerConnection$$anonfun$1.applyOrElse(BuildServerConnection.scala:560)
	at scala.concurrent.impl.Promise$Transformation.run(Promise.scala:523)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642)
	at java.lang.Thread.run(Thread.java:1583)
Caused by: org.eclipse.lsp4j.jsonrpc.ResponseErrorException: Unsupported request method: buildTarget/wrappedSources
	at org.eclipse.lsp4j.jsonrpc.RemoteEndpoint.handleResponse(RemoteEndpoint.java:220)
	at org.eclipse.lsp4j.jsonrpc.RemoteEndpoint.consume(RemoteEndpoint.java:204)
	at scala.meta.internal.metals.RequestMonitorImpl$$anon$1.consume(ServerLivenessMonitor.scala:41)
	at org.eclipse.lsp4j.jsonrpc.json.StreamMessageProducer.handleMessage(StreamMessageProducer.java:185)
	at org.eclipse.lsp4j.jsonrpc.json.StreamMessageProducer.listen(StreamMessageProducer.java:97)
	at org.eclipse.lsp4j.jsonrpc.json.ConcurrentMessageProcessor.run(ConcurrentMessageProcessor.java:114)
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:572)
	at java.util.concurrent.FutureTask.run(FutureTask.java:317)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642)
	at java.lang.Thread.run(Thread.java:1583)

2026.02.27 21:39:22 INFO  BSP server: Feb 27, 2026 9:39:22 PM org.eclipse.lsp4j.jsonrpc.RemoteEndpoint handleNotification
2026.02.27 21:39:22 INFO  BSP server: WARNING: Notification threw an exception: {
2026.02.27 21:39:22 INFO  BSP server:   "jsonrpc": "2.0",
2026.02.27 21:39:22 INFO  BSP server:   "method": "build/exit",
2026.02.27 21:39:22 INFO  Shut down connection with build server.
2026.02.27 21:39:22 INFO  BSP server:   "params": null
2026.02.27 21:39:22 INFO  BSP server: }
2026.02.27 21:39:22 INFO  BSP server: java.lang.RuntimeException: java.lang.reflect.InvocationTargetException
2026.02.27 21:39:22 INFO  BSP server: 	at org.eclipse.lsp4j.jsonrpc.services.GenericEndpoint.lambda$null$0(GenericEndpoint.java:67)
2026.02.27 21:39:22 INFO  BSP server: 	at org.eclipse.lsp4j.jsonrpc.services.GenericEndpoint.notify(GenericEndpoint.java:152)
2026.02.27 21:39:22 INFO  BSP server: 	at org.eclipse.lsp4j.jsonrpc.RemoteEndpoint.handleNotification(RemoteEndpoint.java:220)
2026.02.27 21:39:22 INFO  BSP server: 	at org.eclipse.lsp4j.jsonrpc.RemoteEndpoint.consume(RemoteEndpoint.java:187)
2026.02.27 21:39:22 INFO  BSP server: 	at org.eclipse.lsp4j.jsonrpc.json.StreamMessageProducer.handleMessage(StreamMessageProducer.java:194)
2026.02.27 21:39:22 INFO  BSP server: 	at org.eclipse.lsp4j.jsonrpc.json.StreamMessageProducer.listen(StreamMessageProducer.java:94)
2026.02.27 21:39:22 INFO  BSP server: 	at org.eclipse.lsp4j.jsonrpc.json.ConcurrentMessageProcessor.run(ConcurrentMessageProcessor.java:113)
2026.02.27 21:39:22 INFO  BSP server: 	at java.base@17.0.9/java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:539)
2026.02.27 21:39:22 INFO  BSP server: 	at java.base@17.0.9/java.util.concurrent.FutureTask.run(FutureTask.java:264)
2026.02.27 21:39:22 INFO  BSP server: 	at java.base@17.0.9/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1136)
2026.02.27 21:39:22 INFO  BSP server: 	at java.base@17.0.9/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:635)
2026.02.27 21:39:22 INFO  BSP server: 	at java.base@17.0.9/java.lang.Thread.run(Thread.java:840)
2026.02.27 21:39:22 INFO  BSP server: 	at com.oracle.svm.core.thread.PlatformThreads.threadStartRoutine(PlatformThreads.java:807)
2026.02.27 21:39:22 INFO  BSP server: 	at com.oracle.svm.core.posix.thread.PosixPlatformThreads.pthreadStartRoutine(PosixPlatformThreads.java:210)
2026.02.27 21:39:22 INFO  BSP server: Caused by: java.lang.reflect.InvocationTargetException
2026.02.27 21:39:22 INFO  BSP server: 	at java.base@17.0.9/java.lang.reflect.Method.invoke(Method.java:568)
2026.02.27 21:39:22 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Queries/SitesQueries.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:39:22 INFO  BSP server: 	at org.eclipse.lsp4j.jsonrpc.services.GenericEndpoint.lambda$null$0(GenericEndpoint.java:65)
2026.02.27 21:39:22 INFO  BSP server: 	... 13 more
2026.02.27 21:39:22 INFO  BSP server: Caused by: java.lang.RuntimeException: BSP server not initialized yet
2026.02.27 21:39:22 INFO  BSP server: 	at scala.sys.package$.error(package.scala:27)
2026.02.27 21:39:22 INFO  BSP server: 	at scala.build.bsp.BloopSession$Reference.get(BloopSession.scala:70)
2026.02.27 21:39:22 INFO  BSP server: 	at scala.build.bsp.BspImpl.$anonfun$11(BspImpl.scala:471)
2026.02.27 21:39:22 INFO  BSP server: 	at scala.build.bsp.BuildServerProxy.onBuildExit(BuildServerProxy.scala:29)
2026.02.27 21:39:22 INFO  BSP server: 	... 15 more
2026.02.27 21:39:22 INFO  BSP server: 
2026.02.27 21:39:22 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Queries/SitesQueries.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:39:22 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Queries/SitesQueries.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:39:22 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Queries/SitesQueries.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:39:22 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Queries/SitesQueries.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:39:23 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Queries/SitesQueries.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:39:23 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Queries/SitesQueries.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:39:23 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Queries/SitesQueries.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:39:26 WARN  no build target for: /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Queries/SitesQueries.sc
2026.02.27 21:39:26 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Queries/SitesQueries.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:39:26 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Libraries/SitesCatalog.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:39:26 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Libraries/SitesCatalog.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:39:27 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Libraries/SitesCatalog.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:39:28 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Libraries/SitesCatalog.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:39:28 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Libraries/SitesCatalog.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:39:37 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Libraries/SitesCatalog.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:39:45 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Libraries/SitesCatalog.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:39:46 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Libraries/SitesCatalog.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:39:48 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Libraries/SitesCatalog.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:39:48 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Libraries/SitesCatalog.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:39:50 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Libraries/SitesCatalog.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:39:52 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Libraries/SitesCatalog.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:39:52 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Libraries/SitesCatalog.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:39:52 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Libraries/SitesCatalog.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:39:52 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Libraries/SitesCatalog.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:39:52 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Libraries/SitesCatalog.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:39:53 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Libraries/SitesCatalog.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:39:52 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Libraries/SitesCatalog.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:39:53 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Libraries/SitesCatalog.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:39:53 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Libraries/SitesCatalog.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:39:54 WARN  no build target for: /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Libraries/SitesCatalog.sc
2026.02.27 21:39:54 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Libraries/SitesCatalog.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:39:57 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Libraries/SitesCatalog.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:40:00 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Libraries/SitesCatalog.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:40:08 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Libraries/SitesCatalog.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:40:08 WARN  no build target for: /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Queries/SitesQueries.sc
2026.02.27 21:40:08 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Queries/SitesQueries.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:40:08 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Queries/SitesQueries.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:40:11 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Queries/SitesQueries.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:40:12 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:40:12 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:40:14 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:40:14 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:40:16 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:40:17 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:40:17 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:40:17 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:40:17 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:40:18 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:40:23 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:40:30 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:40:32 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:40:32 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:40:35 INFO  no build target found for /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Catalogs.sc. Using presentation compiler with project's scala-library version: 3.3.7
2026.02.27 21:40:37 INFO  Shutting down server
2026.02.27 21:40:37 INFO  Memory monitor stopped
2026.02.27 21:40:37 INFO  shutting down Metals
2026.02.27 21:40:37 WARN  Error requesting Scala script import
org.eclipse.lsp4j.jsonrpc.ResponseErrorException: Request window/showMessageRequest failed with message: Canceled
	at org.eclipse.lsp4j.jsonrpc.RemoteEndpoint.handleResponse(RemoteEndpoint.java:220)
	at org.eclipse.lsp4j.jsonrpc.RemoteEndpoint.consume(RemoteEndpoint.java:204)
	at org.eclipse.lsp4j.jsonrpc.json.StreamMessageProducer.handleMessage(StreamMessageProducer.java:185)
	at org.eclipse.lsp4j.jsonrpc.json.StreamMessageProducer.listen(StreamMessageProducer.java:97)
	at org.eclipse.lsp4j.jsonrpc.json.ConcurrentMessageProcessor.run(ConcurrentMessageProcessor.java:114)
	at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:572)
	at java.util.concurrent.FutureTask.run(FutureTask.java:317)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1144)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:642)
	at java.lang.Thread.run(Thread.java:1583)

2026.02.27 21:40:37 INFO  Exiting server
2026.03.01 10:57:41 INFO  Started: Metals version 1.6.5 in folders '/home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs' for client VSCodium 1.107.1.
2026.03.01 10:57:41 INFO  Memory monitor started
2026.03.01 10:57:41 WARN  Using H2 2.4.240 which is newer than the version Flyway has been verified with. The latest verified version of H2 is 2.3.232.
2026.03.01 10:57:42 INFO  Attempting to connect to the build server...
2026.03.01 10:57:42 INFO  Running BSP server List(/home/ckassab/Apps/Scala/scala3-3.7.4-x86_64-pc-linux/bin/scala-cli, bsp, --json-options, /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/.scala-build/ide-options-v2.json, --json-launcher-options, /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/.scala-build/ide-launcher-options.json, --envs-file, /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/.scala-build/ide-envs.json, /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs)
2026.03.01 10:57:41 INFO  tracing is disabled for protocol BSP, to enable tracing of incoming and outgoing JSON messages create an empty file at /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/.metals/bsp.trace.json or /home/ckassab/.var/app/com.vscodium.codium/cache/metals/bsp.trace.json
2026.03.01 10:57:42 INFO  BSP server: [warn] ./Catalogs.sc:1:1
2026.03.01 10:57:42 INFO  BSP server: [warn] Using directives detected in multiple files. It is recommended to keep them centralized in the /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/project.scala file.
2026.03.01 10:57:42 INFO  BSP server: [warn] /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/GeneralLibraries/DataBaseConnections.sc:1:1
2026.03.01 10:57:42 INFO  BSP server: [warn] Using directives detected in multiple files. It is recommended to keep them centralized in the /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/project.scala file.
2026.03.01 10:57:42 INFO  BSP server: Starting compilation server
2026.03.01 10:57:43 INFO  BSP server: [warn] Skipped duplicate sources:
2026.03.01 10:57:43 INFO  BSP server:   Right((SitesCatalog.sc,/home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Libraries/SitesCatalog.sc))
2026.03.01 10:57:43 INFO  BSP server:   Right((SitesQueries.sc,/home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Queries/SitesQueries.sc))
2026.03.01 10:57:43 INFO  BSP server:   Right((DataBaseConnections.sc,/home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/GeneralLibraries/DataBaseConnections.sc))
2026.03.01 10:57:43 INFO  BSP server:   Right((Utils.sc,/home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/GeneralLibraries/Utils.sc))
2026.03.01 10:57:43 INFO  BSP server: [warn] ./Catalogs.sc:1:1
2026.03.01 10:57:43 INFO  BSP server: [warn] Using directives detected in multiple files. It is recommended to keep them centralized in the /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/project.scala file.
2026.03.01 10:57:43 INFO  BSP server: [warn] /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/GeneralLibraries/DataBaseConnections.sc:1:1
2026.03.01 10:57:43 INFO  BSP server: [warn] Using directives detected in multiple files. It is recommended to keep them centralized in the /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/project.scala file.
2026.03.01 10:57:43 INFO  BSP server: Checking https://repo1.maven.org/maven2/org/scala-lang/toolkit-test_3/
2026.03.01 10:57:43 INFO  BSP server: Checked https://repo1.maven.org/maven2/org/scala-lang/toolkit-test_3/
2026.03.01 10:57:43 INFO  BSP server: Checking https://repo1.maven.org/maven2/org/scala-lang/toolkit-test_3/maven-metadata.xml
2026.03.01 10:57:43 INFO  BSP server: Checked https://repo1.maven.org/maven2/org/scala-lang/toolkit-test_3/maven-metadata.xml
2026.03.01 10:57:43 INFO  BSP server: Checking https://repo1.maven.org/maven2/com/sun/mail/jakarta.mail/
2026.03.01 10:57:43 INFO  BSP server: Checked https://repo1.maven.org/maven2/com/sun/mail/jakarta.mail/
2026.03.01 10:57:43 INFO  BSP server: Checking https://repo1.maven.org/maven2/com/sun/mail/jakarta.mail/maven-metadata.xml
2026.03.01 10:57:43 INFO  BSP server: Checked https://repo1.maven.org/maven2/com/sun/mail/jakarta.mail/maven-metadata.xml
2026.03.01 10:57:43 INFO  BSP server: Checking https://repo1.maven.org/maven2/com/sun/activation/jakarta.activation/
2026.03.01 10:57:43 INFO  BSP server: Checked https://repo1.maven.org/maven2/com/sun/activation/jakarta.activation/
2026.03.01 10:57:43 INFO  BSP server: Checking https://repo1.maven.org/maven2/com/sun/activation/jakarta.activation/maven-metadata.xml
2026.03.01 10:57:43 INFO  BSP server: Checked https://repo1.maven.org/maven2/com/sun/activation/jakarta.activation/maven-metadata.xml
2026.03.01 10:57:43 INFO  BSP server: Checking https://repo1.maven.org/maven2/org/scala-lang/toolkit_3/
2026.03.01 10:57:43 INFO  BSP server: Checked https://repo1.maven.org/maven2/org/scala-lang/toolkit_3/
2026.03.01 10:57:43 INFO  BSP server: Checking https://repo1.maven.org/maven2/org/scala-lang/toolkit_3/maven-metadata.xml
2026.03.01 10:57:43 INFO  BSP server: Checked https://repo1.maven.org/maven2/org/scala-lang/toolkit_3/maven-metadata.xml
2026.03.01 10:57:43 INFO  BSP server: Checking https://repo1.maven.org/maven2/org/xerial/sqlite-jdbc/
2026.03.01 10:57:43 INFO  BSP server: Checked https://repo1.maven.org/maven2/org/xerial/sqlite-jdbc/
2026.03.01 10:57:43 INFO  BSP server: Checking https://repo1.maven.org/maven2/org/xerial/sqlite-jdbc/maven-metadata.xml
2026.03.01 10:57:43 INFO  BSP server: Checked https://repo1.maven.org/maven2/org/xerial/sqlite-jdbc/maven-metadata.xml
2026.03.01 10:57:43 INFO  BSP server: Checking https://repo1.maven.org/maven2/com/h2database/h2/
2026.03.01 10:57:43 INFO  BSP server: Checked https://repo1.maven.org/maven2/com/h2database/h2/
2026.03.01 10:57:44 INFO  BSP server: Checking https://repo1.maven.org/maven2/com/h2database/h2/maven-metadata.xml
2026.03.01 10:57:44 INFO  BSP server: Checked https://repo1.maven.org/maven2/com/h2database/h2/maven-metadata.xml
2026.03.01 10:57:44 INFO  BSP server: [hint] ./project.scala:3:19
2026.03.01 10:57:44 INFO  BSP server: [hint] "toolkit is outdated, update to 0.9.1"
2026.03.01 10:57:44 INFO  BSP server: [hint]      toolkit 0.8.0 -> 0.9.1
2026.03.01 10:57:44 INFO  BSP server: [hint] //> using toolkit default
2026.03.01 10:57:44 INFO  BSP server: [hint]                   ^^^^^^^
2026.03.01 10:57:44 INFO  BSP server: [warn] Skipped duplicate sources:
2026.03.01 10:57:44 INFO  BSP server:   Right((SitesCatalog.sc,/home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Libraries/SitesCatalog.sc))
2026.03.01 10:57:44 INFO  BSP server:   Right((SitesQueries.sc,/home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/Queries/SitesQueries.sc))
2026.03.01 10:57:44 INFO  BSP server:   Right((DataBaseConnections.sc,/home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/GeneralLibraries/DataBaseConnections.sc))
2026.03.01 10:57:44 INFO  BSP server:   Right((Utils.sc,/home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/GeneralLibraries/Utils.sc))
2026.03.01 10:57:44 INFO  BSP server: [warn] ./Catalogs.sc:1:1
2026.03.01 10:57:44 INFO  BSP server: [warn] Using directives detected in multiple files. It is recommended to keep them centralized in the /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/Projects/Catalogs/project.scala file.
2026.03.01 10:57:44 INFO  BSP server: [warn] /home/ckassab/Development/ETLs/ETLsHowTo/ETLsWithScala/GeneralLibraries/DataBaseConnections.sc:1:1
